项目,主题,问题类型,优先级,
新基金业务管理系统_内部,【试运行0.7-辅助功能】客户维护及发送通知，发送通知时，发送方式选择有短信时，有时会发送失败（偶发）,缺陷,普通,
新基金业务管理系统_内部,【试运行0.7-基金传真汇总】传真查看列表：点击文件名应可下载,优化,高,
新基金业务管理系统_内部,【试运行0.7-统计与查询】基金信息，填写信息查询后点击清空，输入框正常清空，但下面列表任然显示之前的查询结果，没有重置,优化,普通,
新基金业务管理系统_内部,【试运行0.7-统计与查询】公告查询，查询条件中申请日期无法选择同一天，总是提示申请日期应小于结束日期,优化,普通,
新基金业务管理系统_内部,【试运行0.7-统计与查询】基金传真查询后点击清空，输入框正常清空，但下面列表任然显示之前的查询结果，没有重置,优化,普通,
新基金业务管理系统_内部,【试运行0.7-基金连续停牌】所外修改“未通过”的单子，两个问题,缺陷,高,
新基金业务管理系统_内部,【试运行0.7-基金连续停牌】所外修改“未通过”的单子，无法修改停牌起始日,优化,高,
新基金业务管理系统_内部,【试运行0.7-基金连续停牌】“未通过”状态的代码，所外再重新发起时无法提交,缺陷,高,
新基金业务管理系统_内部,【试运行0.7-封闭式基金上市】基金公司填写信息，在认购代码中输入非数字字符，无错误提示，且点击别处会自动消失（建议添加提示）,优化,低,
新基金业务管理系统_内部,【试运行0.7-基金分红】基金公司提交或所内代办，初审点击通过后，出现错误页面，无法正常提交,缺陷,高,
新基金业务管理系统_内部,【试运行0.7-ETF退市】初审复审通过后，查看通知单，ETF基金摘牌通知中不显示主办人复核人的内容,优化,普通,
新基金业务管理系统_内部,【试运行0.7-基金连续停牌】所外新建（只填了停牌起始日），初审无法审核通过,缺陷,高,
新基金业务管理系统_内部,【试运行0.7-LOF上市】未发送任一个单位前，点击完成按钮无提示页面也没有反应,优化,高,
新基金业务管理系统_内部,【试运行0.7-LOF上市】上传修改通知单，无提示,优化,普通,
新基金业务管理系统_内部,【试运行0.7-ETF退市】初审复审通过后，查看通知单，基金连续停牌通知单中不显示通知编号和主办人复核人的内容,优化,普通,
新基金业务管理系统_内部,【ETF更名-变更标的指数-LOF上市-上证基金通更名-上证基金通发售】申请人变为证券代码,优化,低,
新基金业务管理系统_内部,【试运行0.7-ETF变更标的指数】所内代填无法提交,缺陷,高,
新基金业务管理系统_内部,"【试运行0.7-LOF发行变更】所内代填提交，所外查看页面多了“填报人..""相关字段",优化,低,
新基金业务管理系统_内部,【试运行0.7-场外集合申购及上市】所内列表显示有误,缺陷,普通,
新基金业务管理系统_内部,【试运行0.7-ETF退市】所内代办，输入信息后，点击生成通知单，查看停牌通知单后返回，证券简称消失，且提交会出现错误提示‘请填写正确的证券代码’,缺陷,高,
新基金业务管理系统_内部,【试运行0.7-ETF上市】复审通过，部分部门通知单发送完成后，点击完成，会出现提示，未发送所有部门，然后自动完成,优化,普通,
新基金业务管理系统_内部,【试运行0.7-ETF基金发行】复审阶段，通知单发送完成后，仍然可以上传修正通知单,优化,普通,
新基金业务管理系统_内部,【试运行0.7-ETF基金退市】初审阶段，生成通知单，连续停牌通知单，无法找到该网页,缺陷,普通,
新基金业务管理系统_内部,【所有业务流程】-------通知单发送之后，选择哪些部门，查看通知单页面显示那些部门被勾选,优化,低,
新基金业务管理系统_内部,【试运行0.7-变更标的指数】通知单发送操作有误,缺陷,普通,
新基金业务管理系统_内部,【试运行0.7-变更标的指数】基金连续停牌通知单内容有误,缺陷,普通,
新基金业务管理系统_内部,【试运行0.7-场外货币增设场内份额集合申购及上市】通知单列表页面不应该出现交易性货币市场基金（货币EGF）发行通知单,缺陷,普通,
新基金业务管理系统_内部,【上证基金通发售】通知单预览页面：公告日期为空,优化,低,
新基金业务管理系统_内部,【上证基金通发售变更】 业务部填报页面：日期格式应为“XXXX年XX月XX日”而不是“XXXX-XX-XX”,优化,低,
新基金业务管理系统_内部,【上证基金通发售变更】 业务部查询列表页面：日期输入框应该只能点选日期不可输入文字,优化,低,
新基金业务管理系统_内部,【上证基金通摘牌】 初审通过选择复审时，选择框选项随着“提交”“关闭”的操作一直在增加,优化,低,
新基金业务管理系统_内部,【上证基金通摘牌】未实现委托代办功能,优化,普通,
新基金业务管理系统_内部,【上证基金通发售】发送通知单页面：全部部门发送通知单后，文字“全选发送方”未去掉,优化,低,
新基金业务管理系统_内部,【上证基金通发售】基金业务部事项列表页面当前页数显示不正确,优化,普通,
新基金业务管理系统_内部,【场外集合申购及上市】发单两个问题,缺陷,普通,
新基金业务管理系统_内部,【场外集合申购及上市】基金连续停牌通知单：三个问题,优化,普通,
新基金业务管理系统_内部,【场外集合申购及上市】场外货币市场基金（货币ETF）增设场内份额并上市通知单：少了“甲方指定。。。”字段   ,优化,普通,
新基金业务管理系统_内部,【试运行0.7--所有流程】91113401的公司名称是打水漂基金管理公司，但是各流程信息列表的基金公司栏位显示呵呵哒基金管理公司,优化,高,
新基金业务管理系统_内部,【场外集合申购及上市】设置待办委托后，通知单上签名图片均为主办的签名图片,优化,高,
新基金业务管理系统_内部,【场外集合申购及上市】初审代填：提交提示请优化（见问题单详情）,优化,普通,
新基金业务管理系统_内部,【试运行0.7-代码申请】基金公司无法提交申请,缺陷,高,
新基金业务管理系统_内部,【试运行0.7--ETF更名】初审审核信息时，未选择变更生效日期，点击通过后，无信息提示,优化,普通,
新基金业务管理系统_内部,【试运行0.7--ETF更名】通知单列表页面无法下载通知单，无法发送通知单,缺陷,高,
新基金业务管理系统_内部,【试运行0.7--ETF合并】通知单页面报500错误,缺陷,高,
新基金业务管理系统_内部,【试运行0.7--ETF拆分】通知单页面报500错误,缺陷,高,
新基金业务管理系统_内部,【LOF份额放开交易】上传通知单预览报错,优化,高,
新基金业务管理系统_内部,【LOF份额放开交易】（wtt委托xiao待办）主办（xiaobai）选择复审(wtt)后，列表操作栏无复审的权限,优化,普通,
新基金业务管理系统_内部,【场外基金集合申购及上市】复核无法审核,缺陷,立刻,
新基金业务管理系统_内部,【用户反馈】LOF放开份额交易，基金公司发起不了？无法选择代码，比如基金900328的501006，建议以基金参数控制文件中的‘是否允许交易’的标志判断是否启动该流程,缺陷,高,
新基金业务管理系统_内部,【用户反馈】封闭式基金发行代码摘牌通知中，基金代码应为发行时使用的519***代码，简称。而不是上市后使用的505***代码,优化,普通,
新基金业务管理系统_内部,【用户反馈】ETF拆分/合并，基金开盘参考价通知的模板不对，不是上市的开盘价通知，且开盘日期为自动读取,优化,普通,
新基金业务管理系统_内部,【用户反馈】封闭式基金上市，初审时，填写认购代码不应该检验重复与否，因为该步骤目的是摘掉该代码,优化,普通,
新基金业务管理系统_内部,【用户反馈】ETF拆分/合并，权益登记日=停牌起始日，停牌终止日=权益登记日+1,需求变更,普通,
